dyad.complete	dyad.id	single.id	child.adult	sex	box	rando.order	irrelevant.action	trial	action	aoi	stimulus.name	aoi.time	time.demo	time.fixations.screen	behavior
1	3	3.child	child	male	2	A	PI	2	R	hand+barrier+tool	2	322	746	680	1
1	3	3.child	child	male	2	A	PI	2	R	hand+box+barrier+tool	2	639	746	680	1
1	3	3.child	child	male	2	A	PI	2	SM	face	2	221	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	hands	2	67	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	marble	2	67	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	box	2	31	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	tool	2	0	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	box+barrier	2	31	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	hands+tool	2	67	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	hand+barrier+tool	2	67	387	342	1
1	3	3.child	child	male	2	A	PI	2	SM	hand+box+barrier+tool	2	98	387	342	1
1	3	3.child	child	male	2	A	PI	3	PI	face	2	27	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	hands	2	234	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	marble	2	113	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	box	2	606	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	tool	2	0	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	box+barrier	2	606	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	hands+tool	2	234	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	hand+barrier+tool	2	234	748	663	1
1	3	3.child	child	male	2	A	PI	3	PI	hand+box+barrier+tool	2	617	748	663	1
1	3	3.child	child	male	2	A	PI	3	R	face	2	110	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	hands	2	198	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	marble	2	57	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	box	2	522	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	tool	2	0	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	box+barrier	2	522	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	hands+tool	2	198	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	hand+barrier+tool	2	198	748	689	1
1	3	3.child	child	male	2	A	PI	3	R	hand+box+barrier+tool	2	541	748	689	1
1	3	3.child	child	male	2	A	PI	3	SM	face	2	143	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	hands	2	33	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	marble	2	16	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	box	2	107	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	tool	2	0	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	box+barrier	2	107	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	hands+tool	2	33	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	hand+barrier+tool	2	33	388	283	1
1	3	3.child	child	male	2	A	PI	3	SM	hand+box+barrier+tool	2	140	388	283	1
1	3	3.child	child	male	3	A	PI	0	Intro	face	3	87	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	hands	3	73	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	marble	3	0	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	box	3	375	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	tool	3	131	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	box+barrier	3	375	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	hands+tool	3	131	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	hand+barrier+tool	3	131	750	602	1
1	3	3.child	child	male	3	A	PI	0	Intro	hand+box+barrier+tool	3	506	750	602	1
1	3	3.child	child	male	3	A	PI	1	PI	face	3	0	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	hands	3	442	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	marble	3	41	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	box	3	625	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	tool	3	0	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	box+barrier	3	625	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	hands+tool	3	442	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	hand+barrier+tool	3	442	746	626	1
1	3	3.child	child	male	3	A	PI	1	PI	hand+box+barrier+tool	3	625	746	626	1
1	3	3.child	child	male	3	A	PI	1	R	face	3	0	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	hands	3	95	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	marble	3	174	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	box	3	631	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	tool	3	195	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	box+barrier	3	631	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	hands+tool	3	290	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	hand+barrier+tool	3	290	746	651	1
1	3	3.child	child	male	3	A	PI	1	R	hand+box+barrier+tool	3	631	746	651	1
1	3	3.child	child	male	3	A	PI	1	SM	face	3	0	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	hands	3	82	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	marble	3	33	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	box	3	133	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	tool	3	57	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	box+barrier	3	133	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	hands+tool	3	115	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	hand+barrier+tool	3	115	405	248	1
1	3	3.child	child	male	3	A	PI	1	SM	hand+box+barrier+tool	3	248	405	248	1
1	3	3.child	child	male	3	A	PI	2	PI	face	3	0	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	hands	3	463	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	marble	3	41	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	box	3	557	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	tool	3	40	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	box+barrier	3	557	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	hands+tool	3	463	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	hand+barrier+tool	3	463	748	608	1
1	3	3.child	child	male	3	A	PI	2	PI	hand+box+barrier+tool	3	607	748	608	1
1	3	3.child	child	male	3	A	PI	2	R	face	3	0	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	hands	3	175	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	marble	3	138	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	box	3	563	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	tool	3	242	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	box+barrier	3	563	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	hands+tool	3	392	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	hand+barrier+tool	3	392	748	671	1
1	3	3.child	child	male	3	A	PI	2	R	hand+box+barrier+tool	3	622	748	671	1
1	3	3.child	child	male	3	A	PI	2	SM	face	3	50	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	hands	3	142	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	marble	3	108	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	box	3	136	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	tool	3	0	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	box+barrier	3	136	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	hands+tool	3	142	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	hand+barrier+tool	3	142	407	328	1
1	3	3.child	child	male	3	A	PI	2	SM	hand+box+barrier+tool	3	278	407	328	1
1	3	3.child	child	male	3	A	PI	3	PI	face	3	165	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	hands	3	205	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	marble	3	42	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	box	3	348	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	tool	3	0	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	box+barrier	3	348	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	hands+tool	3	205	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	hand+barrier+tool	3	205	747	557	1
1	3	3.child	child	male	3	A	PI	3	PI	hand+box+barrier+tool	3	348	747	557	1
1	3	3.child	child	male	3	A	PI	3	R	face	3	82	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	hands	3	49	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	marble	3	70	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	box	3	408	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	tool	3	130	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	box+barrier	3	408	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	hands+tool	3	179	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	hand+barrier+tool	3	179	747	618	1
1	3	3.child	child	male	3	A	PI	3	R	hand+box+barrier+tool	3	445	747	618	1
1	3	3.child	child	male	3	A	PI	3	SM	face	3	192	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	hands	3	39	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	marble	3	39	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	box	3	99	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	tool	3	0	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	box+barrier	3	99	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	hands+tool	3	39	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	hand+barrier+tool	3	39	408	331	1
1	3	3.child	child	male	3	A	PI	3	SM	hand+box+barrier+tool	3	138	408	331	1
1	3	3.child	child	male	4	A	NC	0	Intro	face	4	129	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	hands	4	14	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	marble	4	194	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	box	4	448	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	tool	4	44	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	box+barrier	4	448	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	hands+tool	4	44	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	hand+barrier+tool	4	44	752	643	1
1	3	3.child	child	male	4	A	NC	0	Intro	hand+box+barrier+tool	4	492	752	643	1
1	3	3.child	child	male	4	A	NC	1	NC	face	4	75	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	hands	4	390	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	marble	4	126	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	box	4	149	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	tool	4	66	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	box+barrier	4	149	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	hands+tool	4	421	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	hand+barrier+tool	4	421	748	657	1
1	3	3.child	child	male	4	A	NC	1	NC	hand+box+barrier+tool	4	570	748	657	1
1	3	3.child	child	male	4	A	NC	1	R	face	4	0	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	hands	4	538	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	marble	4	440	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	box	4	440	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	tool	4	460	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	box+barrier	4	440	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	hands+tool	4	628	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	hand+barrier+tool	4	628	749	710	1
1	3	3.child	child	male	4	A	NC	1	R	hand+box+barrier+tool	4	678	749	710	1
1	3	3.child	child	male	4	A	NC	1	SM	face	4	168	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	hands	4	74	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	marble	4	43	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	box	4	56	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	tool	4	92	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	box+barrier	4	56	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	hands+tool	4	152	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	hand+barrier+tool	4	152	476	408	1
1	3	3.child	child	male	4	A	NC	1	SM	hand+box+barrier+tool	4	208	476	408	1
1	3	3.child	child	male	4	A	NC	2	NC	face	4	64	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	hands	4	481	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	marble	4	22	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	box	4	62	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	tool	4	0	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	box+barrier	4	62	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	hands+tool	4	481	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	hand+barrier+tool	4	481	748	651	1
1	3	3.child	child	male	4	A	NC	2	NC	hand+box+barrier+tool	4	543	748	651	1
1	3	3.child	child	male	4	A	NC	2	R	face	4	87	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	hands	4	351	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	marble	4	241	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	box	4	363	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	tool	4	149	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	box+barrier	4	363	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	hands+tool	4	351	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	hand+barrier+tool	4	351	750	617	1
1	3	3.child	child	male	4	A	NC	2	R	hand+box+barrier+tool	4	435	750	617	1
1	3	3.child	child	male	4	A	NC	2	SM	face	4	21	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	hands	4	65	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	marble	4	47	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	box	4	268	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	tool	4	0	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	box+barrier	4	268	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	hands+tool	4	65	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	hand+barrier+tool	4	65	477	375	1
1	3	3.child	child	male	4	A	NC	2	SM	hand+box+barrier+tool	4	333	477	375	1
1	3	3.child	child	male	4	A	NC	3	NC	face	4	21	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	hands	4	304	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	marble	4	0	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	box	4	0	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	tool	4	34	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	box+barrier	4	0	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	hands+tool	4	304	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	hand+barrier+tool	4	304	752	404	1
1	3	3.child	child	male	4	A	NC	3	NC	hand+box+barrier+tool	4	304	752	404	1
1	3	3.child	child	male	4	A	NC	3	R	face	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	hands	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	marble	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	box	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	tool	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	box+barrier	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	hands+tool	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	hand+barrier+tool	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	R	hand+box+barrier+tool	4	0	750	0	1
1	3	3.child	child	male	4	A	NC	3	SM	face	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	hands	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	marble	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	box	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	tool	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	box+barrier	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	hands+tool	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	hand+barrier+tool	4	0	482	78	1
1	3	3.child	child	male	4	A	NC	3	SM	hand+box+barrier+tool	4	0	482	78	1
1	3	3.parent	parent	female	1	A	NC	0	Intro	face	1	369	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	hands	1	0	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	marble	1	0	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	box	1	133	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	tool	1	113	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	box+barrier	1	133	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	hands+tool	1	113	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	hand+barrier+tool	1	113	858	665	0
1	3	3.parent	parent	female	1	A	NC	0	Intro	hand+box+barrier+tool	1	217	858	665	0
1	3	3.parent	parent	female	1	A	NC	1	NC	face	1	31	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	hands	1	172	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	marble	1	165	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	box	1	310	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	tool	1	31	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	box+barrier	1	310	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	hands+tool	1	172	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	hand+barrier+tool	1	172	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	NC	hand+box+barrier+tool	1	482	748	553	0
1	3	3.parent	parent	female	1	A	NC	1	R	face	1	43	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	hands	1	108	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	marble	1	0	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	box	1	402	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	tool	1	150	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	box+barrier	1	417	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	hands+tool	1	258	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	hand+barrier+tool	1	379	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	R	hand+box+barrier+tool	1	484	742	549	0
1	3	3.parent	parent	female	1	A	NC	1	SM	face	1	0	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	hands	1	64	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	marble	1	50	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	box	1	135	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	tool	1	56	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	box+barrier	1	135	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	hands+tool	1	120	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	hand+barrier+tool	1	120	381	280	0
1	3	3.parent	parent	female	1	A	NC	1	SM	hand+box+barrier+tool	1	255	381	280	0
1	3	3.parent	parent	female	1	A	NC	2	NC	face	1	55	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	hands	1	135	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	marble	1	49	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	box	1	262	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	tool	1	26	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	box+barrier	1	262	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	hands+tool	1	161	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	hand+barrier+tool	1	161	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	NC	hand+box+barrier+tool	1	423	748	518	0
1	3	3.parent	parent	female	1	A	NC	2	R	face	1	45	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	hands	1	83	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	marble	1	21	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	box	1	479	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	tool	1	136	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	box+barrier	1	479	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	hands+tool	1	219	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	hand+barrier+tool	1	361	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	R	hand+box+barrier+tool	1	517	742	581	0
1	3	3.parent	parent	female	1	A	NC	2	SM	face	1	39	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	hands	1	142	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	marble	1	120	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	box	1	106	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	tool	1	0	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	box+barrier	1	106	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	hands+tool	1	142	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	hand+barrier+tool	1	142	382	303	0
1	3	3.parent	parent	female	1	A	NC	2	SM	hand+box+barrier+tool	1	248	382	303	0
1	3	3.parent	parent	female	1	A	NC	3	NC	face	1	150	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	hands	1	273	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	marble	1	0	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	box	1	144	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	tool	1	24	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	box+barrier	1	144	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	hands+tool	1	273	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	hand+barrier+tool	1	273	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	NC	hand+box+barrier+tool	1	417	748	588	0
1	3	3.parent	parent	female	1	A	NC	3	R	face	1	55	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	hands	1	14	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	marble	1	0	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	box	1	524	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	tool	1	212	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	box+barrier	1	524	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	hands+tool	1	226	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	hand+barrier+tool	1	391	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	R	hand+box+barrier+tool	1	535	742	591	0
1	3	3.parent	parent	female	1	A	NC	3	SM	face	1	166	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	hands	1	42	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	marble	1	26	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	box	1	53	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	tool	1	52	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	box+barrier	1	53	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	hands+tool	1	94	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	hand+barrier+tool	1	94	385	292	0
1	3	3.parent	parent	female	1	A	NC	3	SM	hand+box+barrier+tool	1	125	385	292	0
1	3	3.parent	parent	female	2	A	PI	0	Intro	face	2	517	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	hands	2	0	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	marble	2	0	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	box	2	64	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	tool	2	0	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	box+barrier	2	64	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	hands+tool	2	0	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	hand+barrier+tool	2	0	846	648	1
1	3	3.parent	parent	female	2	A	PI	0	Intro	hand+box+barrier+tool	2	64	846	648	1
1	3	3.parent	parent	female	2	A	PI	1	PI	face	2	16	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	hands	2	390	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	marble	2	25	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	box	2	568	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	tool	2	0	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	box+barrier	2	568	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	hands+tool	2	390	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	hand+barrier+tool	2	390	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	PI	hand+box+barrier+tool	2	568	749	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	face	2	44	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	hands	2	171	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	marble	2	25	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	box	2	567	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	tool	2	0	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	box+barrier	2	567	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	hands+tool	2	171	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	hand+barrier+tool	2	171	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	R	hand+box+barrier+tool	2	567	748	612	1
1	3	3.parent	parent	female	2	A	PI	1	SM	face	2	95	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	hands	2	205	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	marble	2	139	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	box	2	27	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	tool	2	0	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	box+barrier	2	27	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	hands+tool	2	205	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	hand+barrier+tool	2	205	388	328	1
1	3	3.parent	parent	female	2	A	PI	1	SM	hand+box+barrier+tool	2	232	388	328	1
1	3	3.parent	parent	female	2	A	PI	2	PI	face	2	94	748	646	1
1	3	3.parent	parent	female	2	A	PI	2	PI	hands	2	214	748	646	1
1	3	3.parent	parent	female	2	A	PI	2	PI	marble	2	61	748	646	1
1	3	3.parent	parent	female	2	A	PI	2	PI	box	2	551	748	646	1
1	3	3.parent	parent	female	2	A	PI	2	PI	tool	2	0	748	646	1
